tree_id,species,latitude,longitude
141227, Sycamore: London Plane,37.78591013,-122.4566727
181282, Mexican Fan Palm,37.72482809,-122.42811259999999
99088, Red Flowering Gum,37.79312767,-122.44337150000001
12328, Glossy Privet,37.78057895,-122.42716409999998
222517, Purple Hopseed Bush,37.74561041,-122.4362686
180623, Bronze Loquat,37.71107596,-122.43318000000001
59942, Australian Willow,37.7754854,-122.4447418
265467, California Buckeye,37.71969378,-122.40820910000001
203633, Bailey's Acacia,37.72992206,-122.4501586
210993, Spruce Spp,37.75057881,-122.4726642
226129, Maidenhair Tree,37.74421844,-122.4326499
5945, Shamel Ash: Evergreen Ash,37.78154663,-122.4309416
25967, Cajeput,37.74017017,-122.4003543
89480, Swamp Myrtle,37.77787951,-122.4926998
234279, Victorian Box,37.75040363,-122.41619209999999
129368, Crape Myrtle,37.80726154,-122.4150612
221348, Weeping Bottlebrush,37.73803623,-122.4178967
205311, Dracena Palm,37.72985275,-122.4439491
191340, Sweet Bay: Grecian Laurel,37.77008158,-122.39122920000001
139692, Sycamore: London Plane,37.78269999,-122.43923999999998
229014, Brisbane Box,37.75360273,-122.42348840000001
13304, Red Flowering Gum,37.73177119,-122.431676
205383, Dracena Palm,37.75079796,-122.46297140000001
174987, Blackwood Acacia,37.71473586,-122.4378794
187911, Red Maple,37.78907538,-122.39637420000001
239749, Ornamental Pear,37.74972819,-122.43437220000001
96209, Weeping Bottlebrush,37.75911346,-122.4369648
3637, Holly Oak,37.74316522,-122.38182890000002
112683, Southern Magnolia,37.77291324,-122.41595459999999
237933, Mariposa Plum,37.76317604,-122.4416439
64059, Indian Laurel Fig Tree 'Green Gem',37.79433684,-122.4350634
133079, Victorian Box,37.7997953,-122.42115890000001
101972, New Zealand Xmas Tree,37.76779051,-122.4491937
89699, Small-leaf Tristania 'Elegant',37.778732,-122.4703372
83239, Australian Tea Tree,37.74924266,-122.50658359999998
198242, Swamp Myrtle,37.72930892,-122.3790792
231003, Mayten,37.76055407,-122.4120371
4463, Indian Laurel Fig Tree 'Green Gem',37.74748717,-122.42693
74854, Olive Tree,37.75173805,-122.48895970000001
128933, Maidenhair Tree,37.78997748,-122.42737939999999
3725, Red Ironbark,37.74422584,-122.383967
46785, Santa Cruz Ironwood,37.72871541,-122.43290290000002
21712, Banyan Fig,37.78630667,-122.43210159999998
138266, Monterey Cypress,37.78232777,-122.4470463
1504, Sycamore: London Plane,37.78425426,-122.45919909999999
239461, Kwanzan Flowering Cherry,37.73822992,-122.44001540000001
106257, Little Gem Magnolia,37.762319399999996,-122.4017264
139111, Swamp Myrtle,37.78339186,-122.44113909999999
107296, New Zealand Xmas Tree,37.73649617,-122.5040906
190698, Jacaranda,37.76564324,-122.39672820000001
134461, Sycamore: London Plane,37.78025378,-122.4201159
25051, Date palm (species unknown),37.75442864,-122.42540679999999
179110, Kwanzan Flowering Cherry,37.72482585,-122.4231183
181292, Spanish Dagger,37.71527323,-122.44793759999999
16569, Red Flowering Gum,37.77987245,-122.4463735
242873, Small-leaf Tristania 'Elegant',37.75774951,-122.40792859999999
218345, New Zealand Xmas Tree,37.74592207,-122.46564140000001
185455, Myoporum,37.74063226,-122.4940135
236624, Cherry Plum,37.75535507,-122.41914409999998
249578, Sycamore: London Plane,37.78453557,-122.42238259999999
215390, Princess Flower,37.73410977,-122.44537820000001
213087, Cherry Plum,37.74440623,-122.45680549999999
112503, Chinese Elm,37.78278598,-122.46621680000001
7221, Laurel Fig,37.77866652,-122.4317176
194483, Monterey Pine,37.75781219,-122.40291850000001
143390, Banyan Fig,37.797962899999995,-122.42913529999998
183655, Australian Tea Tree,37.75871593,-122.5039658
227480, Glossy Privet,37.77185373,-122.43048600000002
131788, Olive Tree,37.7976951,-122.4387664
1486, Sycamore: London Plane,37.78566843,-122.45873780000001
12899, Purple-Leaf Plum,37.78225441,-122.42165379999999
136267, Evergreen Pear,37.79336479,-122.40858490000002
241803, Swamp Myrtle,37.75372014,-122.4264361
123170, Mayten,37.77639159,-122.4683239
212761, Sycamore: London Plane,37.74076659,-122.4712647
127030, Indian Laurel Fig Tree 'Green Gem',37.8054025,-122.4440335
210265, New Zealand Xmas Tree,37.76374729,-122.47110239999999
46414, Southern Magnolia,37.76306415,-122.3878814
216714, Brisbane Box,37.71889429,-122.4591193
4366, Brisbane Box,37.73552018,-122.4381216
27430, Red Flowering Gum,37.80579672,-122.41794920000001
124043, Red Flowering Gum,37.78634205,-122.4701838
814, Brazilian Pepper,37.77743034,-122.49950009999999
64491, Cherry Plum,37.77529371,-122.4425193
136379, California Pepper,37.79148388,-122.4110272
140008, Victorian Box,37.77845254,-122.4262085
17603, Red Flowering Gum,37.71946387,-122.4284827
33672, Victorian Box,37.77667782,-122.4286007
10129, Glossy Privet,37.75685363,-122.42346670000002
44187, Victorian Box,37.78336859,-122.475214
197909, Irish Yew,37.76531474,-122.39863659999999
134278, Sycamore: London Plane,37.79618759,-122.42526229999999
38724, Cherry Plum,37.780770399999994,-122.4956088
109265, Primrose Tree,37.74998822,-122.5007376
27852, Canary Island Date Palm,37.78053754,-122.38888090000002
25067, Canary Island Date Palm,37.75231946,-122.42520490000001
245673, Dracena Palm,37.74609712,-122.422284
199742, Victorian Box,37.7264195,-122.3919639
176641, Juniper,37.70862051,-122.4707112
9041, New Zealand Xmas Tree,37.78020309,-122.47787620000001
85828, Samuel Sommer Magnolia,37.78191848,-122.40430549999999
217465, Mexican Fan Palm,37.71913896,-122.46977539999999
21075, American Sweet Gum,37.74609443,-122.4948787
222525, Purple Hopseed Bush,37.74622476,-122.43673340000001
126167, Red Flowering Gum,37.78415238,-122.453382
249594, Sycamore: London Plane,37.78467164,-122.422421
139900, Victorian Box,37.77912194,-122.43597050000001
211790, Victorian Box,37.73839623,-122.46286470000001
250543, New Zealand Xmas Tree,37.7878799,-122.4852315
227927, American Sweet Gum,37.73706389,-122.436259
233036, Olive Tree,37.75931465,-122.4107586
26460, Red Flowering Gum,37.73751523,-122.381694
191488, Glossy Privet,37.77686764,-122.4081507
180184, Swamp Myrtle,37.7092632,-122.45160630000001
177668, New Zealand Xmas Tree,37.72038406,-122.41121100000001
111523, Italian Stone Pine,37.73413484,-122.4367067
33903, Sycamore: London Plane,37.77706783,-122.39672350000001
131603, New Zealand Xmas Tree,37.79876242,-122.4151465
208449, Brisbane Box,37.72686709,-122.46118270000001
182589, Glossy Privet,37.74118549,-122.4831621
81053, Brazilian Pepper,37.71672831,-122.4331524
176067, California Buckeye,37.71969378,-122.40820910000001
228011, American Sweet Gum,37.76227651,-122.44932879999999
143176, Sycamore: London Plane,37.80565965,-122.40704699999999
241962, Swamp Myrtle,37.73833024,-122.41801650000001
134659, Sycamore: London Plane,37.79242995,-122.41399479999998
54713, Saint Mary Magnolia,37.79262284,-122.43990490000002
212465, Cherry Plum,37.72946024,-122.46414329999999
248410, Mayten,37.76828113,-122.44929020000001
139032, New Zealand Tea Tree,37.78469041,-122.4415636
27766, Canary Island Date Palm,37.79825983,-122.39707649999998
95167, Yarwood Sycamore,37.78171308,-122.4389649
122325, Victorian Box,37.80087679,-122.42125990000001
232929, Olive Tree,37.74420038,-122.4305527
197371, Black Locust,37.75759033,-122.40284479999998
15470, Mexican Fan Palm,37.75760639,-122.4188659
7837, Swamp Myrtle,37.78248742,-122.4223258
130145, Brisbane Box,37.77905127,-122.4233233
87543, Freeman Maple,37.72850488,-122.40385619999999
50436, Indian Laurel Fig Tree 'Green Gem',37.79431163,-122.43840959999999
141804,Unknown,37.78222036,-122.42903030000001
223300, Purple Hopseed Bush,37.7455027,-122.42256499999999
127048, Indian Laurel Fig Tree 'Green Gem',37.80448506,-122.4372305
4888, New Zealand Xmas Tree,37.71961984,-122.4091722
100486, Sycamore: London Plane,37.76935881,-122.413326
142326, Cherry Plum,37.77435624,-122.44366969999999
239435, Kwanzan Flowering Cherry,37.73451882,-122.43220500000001
3487, New Zealand Xmas Tree,37.74194744,-122.3800639
109694, Shoestring Acacia,37.76131443,-122.42431270000002
124199, New Zealand Xmas Tree,37.77847443,-122.45631259999999
239839, Ornamental Pear,37.74072453,-122.4190386
234872, Lombardy Poplar,37.74917781,-122.40567490000001
229758, Jacaranda,37.75299565,-122.4032541
204888, Hybrid Strawberry Tree,37.72947122,-122.4675847
123450, Lilac Tree,37.77486558,-122.45962109999999
138628, Chinese Elm,37.78707833,-122.4399878
62081, Victorian Box,37.75927901,-122.39708259999999
214146, Purple Robe Locust,37.73008283,-122.45587959999999
11918, New Zealand Xmas Tree,37.73725421,-122.38247720000001
136040, Yoshino Cherry,37.79054476,-122.45093359999998
142237, Siberian Elm,37.77628645,-122.427154
98261, New Zealand Xmas Tree,37.77566665,-122.507985
235471, Sycamore: London Plane,37.77364637,-122.4272953
70542, Little Gem Magnolia,37.77643085,-122.43987050000001
23328, Sycamore: London Plane,37.786288,-122.4213237
232656, New Zealand Xmas Tree,37.74148921,-122.42122930000001
53916, Trident Maple,37.76209486,-122.3983264
227349, Glossy Privet,37.74472045,-122.41720520000001
196066, Cherry,37.74670799,-122.38832439999999
111959, Victorian Box,37.79001407,-122.4154341
115337, Swamp Myrtle,37.78243576,-122.462079
207584, Bronze Loquat,37.74392103,-122.4620947
139484, Banyan Fig,37.77703172,-122.43737730000001
30683, Kwanzan Flowering Cherry,37.77398794,-122.4275381
196913, Ornamental Pear,37.7773816,-122.4076133
17967, Red Flowering Gum,37.78757416,-122.43715619999999
15085, Melaleuca spp,37.71589305,-122.4557081
94178, Fern Pine,37.7522351,-122.4022392
184140, New Zealand Xmas Tree,37.75723761,-122.5034789
226613, New Zealand Tea Tree,37.73900683,-122.42009399999999
121831, Lemon Bottlebrush,37.78214343,-122.478356
139015, Photinia: Chinese photinia,37.78479749,-122.4428382
180841, Swamp Myrtle,37.71013089,-122.4496455
190343, Indian Laurel Fig Tree 'Green Gem',37.7911528,-122.392556
218193, Blackwood Acacia,37.73929673,-122.4657638
21395, New Zealand Xmas Tree,37.73846272,-122.49404240000001
143200, Sycamore: London Plane,37.80499546,-122.4069044
228583, Brisbane Box,37.75886834,-122.4161865
16170, New Zealand Xmas Tree,37.73165892,-122.4449986
232159, New Zealand Xmas Tree,37.76669685,-122.43852930000001
10387, Weeping Bottlebrush,37.7704269,-122.4445041
11724, Red Flowering Gum,37.72165289,-122.47220959999999
138184, Victorian Box,37.78695309,-122.43015859999998
141326, Red Maple,37.77539182,-122.43787490000001
178400, Tarata,37.72285594,-122.4267206
123600, Cherry Plum,37.78140363,-122.4622412
174959, Bailey's Acacia,37.70960147,-122.461142
89622, Hybrid Strawberry Tree,37.77792451,-122.4883365
200845, Sycamore: London Plane,37.7755958,-122.41850079999999
3315, Sycamore: London Plane,37.78457511,-122.47137849999999
207896, Glossy Privet,37.7376776,-122.4716746
98539, Red Flowering Gum,37.77472385,-122.4712673
225572, Indian Laurel Fig Tree 'Green Gem',37.7705079,-122.4344497
112700, Indian Laurel Fig Tree 'Green Gem',37.80719541,-122.4092365
10176, Swamp Myrtle,37.75403766,-122.4232024
218197, Mexican Fan Palm,37.73988678,-122.4651111
62248, Swamp Myrtle,37.72502041,-122.4391057
194126, Olive Tree,37.77423452,-122.41586709999999
203168, Sweet viburnum,37.72243424,-122.4004149
186876, Monterey Cypress,37.73548216,-122.4936787
230341, Little Gem Magnolia,37.74067935,-122.4255993
177473, Crab Apple,37.71866808,-122.4382561
237135, Kwanzan Flowering Cherry,37.75047485,-122.40803090000001
12685, Brisbane Box,37.78619237,-122.4737432
211535, Japanese Mockorange,37.72984427,-122.4421368
178273, Monterey Pine,37.70833735,-122.46673929999999
133814, Sycamore: London Plane,37.79220933,-122.43717350000001
108451, Armstrong Red Maple,37.75792504,-122.3932758
229692, Southern Magnolia,37.74856243,-122.41489609999999
196674, Ornamental Pear,37.78619362,-122.3970152
175909, Dracena Palm,37.71099319,-122.3974966
9613, Brisbane Box,37.77926297,-122.43332439999999
133581, Sycamore: London Plane,37.79139728,-122.4495841
246322, Sycamore: London Plane,37.76850972,-122.42787109999999
218061, Cherry Plum,37.73459228,-122.4705502
200256,Unknown,37.71964872,-122.3926
242473, Chinese Elm,37.7514505,-122.41389740000001
90674, Peppermint Willow,37.77382373,-122.4994791
62605, Queen Palm,37.77400639,-122.4971142
128983, Maidenhair Tree,37.77664186,-122.42139509999998
43080, Brisbane Box,37.78322886,-122.41252469999999
248220, Myoporum,37.7447979,-122.41808429999999
102991, New Zealand Xmas Tree,37.77521079,-122.4656943
29376, Eastern black walnut,37.71890666,-122.39307179999999
91104, Cherry Plum,37.77255916,-122.4867179
177855, Olive Tree,37.70899676,-122.40581570000002
114099, Tulip Tree,37.71980467,-122.4846919
196130, Cherry Plum,37.76241383,-122.40247360000001
140810, Cherry Plum,37.78412766,-122.45563130000001
248755, Red Flowering Gum,37.75158034,-122.41630590000001
239774, Ornamental Pear,37.75588962,-122.43461440000002
91941, Kwanzan Flowering Cherry,37.76392283,-122.46765729999998
1009, New Zealand Xmas Tree,37.72311996,-122.4375502
180512, Chinese Elm,37.7190523,-122.42730300000001
131994, Olive Tree,37.80303542,-122.41991740000002
189101, Red Maple,37.74061288,-122.3874003
223444, Bronze Loquat,37.74505048,-122.43006229999999
182861, Cajeput,37.75314322,-122.4839922
135872, Mariposa Plum,37.79374498,-122.43810159999998
69416, Kwanzan Flowering Cherry,37.71151906,-122.4367693
195417, Sycamore: London Plane,37.78963336,-122.3940821
250906, Southern Magnolia,37.78409962,-122.48924380000001
83521, New Zealand Xmas Tree,37.75845102,-122.5065683
244534, New Zealand Xmas Tree,37.76928023,-122.4531753
233130, Olive Tree,37.74347269,-122.4332503
270, Yarwood Sycamore,37.72894649,-122.47501880000002
133381, Sycamore: London Plane,37.7896983,-122.44981680000001
12410, Ornamental Cherry,37.78583137,-122.42832340000001
14197, Sycamore: London Plane,37.77069908,-122.425124
184348, Canary Island Pine,37.76297468,-122.4961601
27932, Canary Island Date Palm,37.8020588,-122.4004449
32979, Trident Maple,37.75828203,-122.38939040000001
141794, Shamel Ash: Evergreen Ash,37.7821391,-122.4305267
132951, Victorian Box,37.79399183,-122.42916509999998
184742, Italian Stone Pine,37.76241215,-122.4962094
43775, Melaleuca spp,37.78518895,-122.4796527
18953, Kwanzan Flowering Cherry,37.78901284,-122.43989099999999
32421, Carob,37.73722129,-122.43931809999998
108610, Little Gem Magnolia,37.73549872,-122.4160433
74123, Victorian Box,37.78238339,-122.4787271
23033, Brisbane Box,37.7579274,-122.4213338
60353, New Zealand Xmas Tree,37.72946823,-122.3831342
18178, Sycamore: London Plane,37.78593232,-122.4264125
121900, Myoporum,37.78327554,-122.47628370000001
225409, Indian Laurel Fig Tree 'Green Gem',37.75807477,-122.4293081
231565, Mayten,37.74968270000001,-122.4085879
99693, Victorian Box,37.79362751,-122.4187847
183955, Norfolk Island Pine,37.74694553,-122.4945199
183881, Victorian Box,37.74797373,-122.4813346
209571, Mayten,37.73588562,-122.4443942
238595, Yoshino Cherry,37.76686987,-122.4210149
227689, Australian Tea Tree,37.74552842,-122.4142922
181765, Southern Magnolia,37.76406128,-122.4867548
184082, Karo Tree,37.7564507,-122.49519009999999
204498, Lemon Bottlebrush,37.73159702,-122.4609487
195300, Sycamore: London Plane,37.79262352,-122.3969584
27195, Weeping Bottlebrush,37.72856006,-122.43079640000002
29543, Brisbane Box,37.72175778,-122.39072720000001
31120, Irish Yew,37.73054543,-122.4464936
124870, Blackwood Acacia,37.80448234,-122.4381061
62957, Banyan Fig,37.77385691,-122.44946740000002
57783, Kwanzan Flowering Cherry,37.77585769,-122.4078538
204935, Hybrid Strawberry Tree,37.72714524,-122.45646770000002
18870, Blackwood Acacia,37.79014496,-122.43033090000002
233327, Monterey Pine,37.75791422,-122.4397215
105279, Swamp Myrtle,37.75991636,-122.4327666
129635, Glossy Privet,37.79916165,-122.41879890000001
130794, Southern Magnolia,37.79421511,-122.4360743
213285, Kwanzan Flowering Cherry,37.72112472,-122.4603011
229069, Brisbane Box,37.76481954,-122.45060959999999
224925, Indian Laurel Fig Tree 'Green Gem',37.75096134,-122.4319148
8336, Leyland Cypress,37.785436600000004,-122.42472820000002
141284, Evergreen Pear,37.78068962,-122.44975579999999
204784, Hybrid Strawberry Tree,37.75851549,-122.4737889
240180, Evergreen Pear,37.73812694,-122.4139639
71210, Ornamental Cherry,37.74533392,-122.4823703
179315, Evergreen Pear,37.72946101,-122.41101929999999
119408, Hybrid Strawberry Tree,37.78192558,-122.49250759999998
229447, Southern Magnolia,37.76851844,-122.42660459999999
205923, California Lilac 'Ray Hartman',37.72844654,-122.4481271
90764, Peppermint Willow,37.77358969,-122.50123980000001
143415, New Zealand Xmas Tree,37.79323233,-122.404629
102761, Chinese Elm,37.77857591,-122.40821820000001
33306, Victorian Box,37.79354946,-122.4127787
94591, Brisbane Box,37.71198721,-122.40326950000001
126896, Indian Laurel Fig Tree 'Green Gem',37.79136046,-122.44770179999999
65879, Sycamore: London Plane,37.76934452,-122.4133092
127315, Indian Laurel Fig Tree 'Green Gem',37.79521251,-122.4347084
199625, Yucca,37.76171046,-122.39100990000001
136266, Evergreen Pear,37.79327039,-122.40856129999999
109184, Primrose Tree,37.72577463,-122.43434109999998
87701, Red Flowering Gum,37.72384438,-122.47205120000001
29188, Hybrid Strawberry Tree,37.75135459,-122.4971537
235523, Sycamore: London Plane,37.74838319,-122.41286740000001
213662, Kwanzan Flowering Cherry,37.74301781,-122.4609655
245605, Dracena Palm,37.76728917,-122.4438969
200817, Ornamental Pear,37.73380381,-122.39120020000001
29277, Brisbane Box,37.74657388,-122.4472953
192128, Indian Laurel Fig Tree 'Green Gem',37.78394472,-122.40479450000001
239876, Ornamental Pear,37.73847824,-122.41804099999999
117352, Hybrid Strawberry Tree,37.74862363,-122.4909672
236275, Cherry Plum,37.76364395,-122.41863629999999
131695, Myoporum,37.80002453,-122.4269065
99051, Brisbane Box,37.76640938,-122.42171409999999
89391, Hybrid Strawberry Tree,37.77916303,-122.46438570000001
188100, Hybrid Strawberry Tree,37.77015939,-122.3892551
61558, Victorian Box,37.75454374,-122.40099850000001
131815, Olive Tree,37.80196852,-122.43870530000001
136299, Italian Buckthorn,37.80108278,-122.43744860000001
70144, Cherry Plum,37.78687848,-122.47433319999999
130922, Southern Magnolia,37.80065278,-122.4230345
235874, Cherry Plum,37.7610433,-122.40919140000001
250950, Southern Magnolia,37.78523055,-122.4882432
213111, Cherry Plum,37.73970327,-122.44951709999998
196971, Aristocrat Callery Pear,37.76313509,-122.38835729999998
13786, Sycamore: London Plane,37.78367468,-122.4082976
125380, Japanese Maple,37.79771683,-122.4131902
234610, Sycamore: London Plane,37.7515185,-122.4340149
11166, Olive Tree,37.80548524,-122.4203969
208718, Southern Magnolia,37.76309347,-122.46096609999998
102693, Victorian Box,37.78935976,-122.439074
178737, Cherry Plum,37.71112372,-122.396368
235826, Cherry Plum,37.76275497,-122.41032220000001
207833, Glossy Privet,37.72774634,-122.4466128
91738, Chinese Pistache,37.75098178,-122.4118106
225894, Flannel Bush Tree,37.74589287,-122.4077604
177926, Olive Tree,37.716851,-122.4802186
98102, Victorian Box,37.78962434,-122.4170345
133523, Sycamore: London Plane,37.79008151,-122.44900619999999
225957, Australian Willow,37.73772296,-122.41819790000001
239370, Evergreen Pear,37.75651136,-122.42661559999999
253079, Armstrong Red Maple,37.71322587,-122.45009920000001
177074, Glossy Privet,37.7116061,-122.39931240000001
170682, Bronze Loquat,37.72612547,-122.4398135
225146, Mediterranean Fan Palm,37.74209337,-122.4243706
10298, Blackwood Acacia,37.77194535,-122.43120049999999
185089, Monterey Pine,37.73443405,-122.49418670000001
232996, Olive Tree,37.76717271,-122.4461892
46431, Primrose Tree,37.71859394,-122.40365619999999
223733, Monterey Cypress,37.74538089,-122.4374918
232334, Myoporum,37.75165314,-122.44238119999999
83292, Kwanzan Flowering Cherry,37.73662499,-122.39205790000001
62224, Swamp Myrtle,37.72600487,-122.43841289999999
201705, Acacia: Silver Wattle,37.7157646,-122.389288
235365, Sycamore: London Plane,37.76697448,-122.4138014
208435, Brisbane Box,37.73861901,-122.4641978
147746, Australian Willow,37.78450748,-122.4667587
138810, Mayten,37.78779261,-122.43440559999999
90619, Hybrid Strawberry Tree,37.77428025,-122.48945959999999
6040,Unknown,37.78067275,-122.43769640000002
246756, Olive Tree,37.74380276,-122.4104247
21308, Monterey Cypress,37.74036215,-122.49420049999999
66621, New Zealand Tea Tree,37.78667485,-122.4853125
214736, Kwanzan Flowering Cherry,37.72847934,-122.45908270000001
90789, Peppermint Willow,37.77375115,-122.49772809999999
115541, Silk Oak Tree,37.75140141,-122.43892109999999
2958, Sycamore: London Plane,37.78953041,-122.4282034
133893, Sycamore: London Plane,37.79234977,-122.4421457
135760, Cherry Plum,37.79316845,-122.4398362
135932, Kwanzan Flowering Cherry,37.78839243,-122.45194690000001
224618, Chinese Banyan,37.73663361,-122.43577820000002
26203, Swamp Myrtle,37.71324452,-122.4611463
62077, Swamp Myrtle,37.758374100000005,-122.39699540000001
107, Mayten,37.76734803,-122.43420459999999
265217, Fern Pine,37.78644605,-122.4224595
196844, Ornamental Pear,37.77197869,-122.3944822
221277, Australian Flame Tree,37.7492777,-122.41532790000001
236073, Victorian Box,37.76870311,-122.4313997
195068, Sycamore: London Plane,37.77040015,-122.41280259999998
225202, Mediterranean Fan Palm,37.74618079,-122.42229250000001
138774, Blackwood Acacia,37.78709035,-122.4369475
120847, Southern Magnolia,37.78154231,-122.47847340000001
3648, Ruby Horse Chestnut,37.74358097,-122.3824341
211868, Sycamore: London Plane,37.75640604,-122.47562759999998
66010, Victorian Box,37.80133567,-122.443045
178859, English laurel,37.70921817,-122.43634209999999
187387, Monterey Pine,37.74572388,-122.4943992
29780, Cork Oak,37.79392293,-122.42295630000001
177810, Myoporum,37.71837249,-122.4386328
28570, Swamp Myrtle,37.74231491,-122.42645209999999
39986, Crape Myrtle,37.73009413,-122.3831985
24402, Red Flowering Gum,37.72165289,-122.47220959999999
178008, Olive Tree,37.72506746,-122.41364250000001
137559, Glossy Privet,37.78128918,-122.4355899
63086, English Hawthorn,37.76408843,-122.5008877
186569, Monterey Cypress,37.75814956,-122.49575520000002
176062, Red Flowering Gum,37.72679296,-122.4234142
105255, Brazilian Pepper,37.71955957,-122.42682509999999
136088, Ornamental Pear,37.79065185,-122.44233999999999
96277, Ornamental Cherry,37.73085137,-122.4287206
102968, Hybrid Strawberry Tree,37.71497174,-122.47159979999999
108177, Monterey Pine,37.74864252,-122.4522231
106343, Mt. Fuji Cherry Tree,37.7439904,-122.43305459999999
32157, Hybrid Strawberry Tree,37.77426404,-122.42457879999999
31037, Bronze Loquat,37.71144646,-122.4329888
67418, Victorian Box,37.779554600000004,-122.47710409999999
26986, Primrose Tree,37.73123127,-122.40977439999999
229774, Jacaranda,37.75383366,-122.4033278
26441, Raywood Ash,37.78164746,-122.43103459999999
22750, Victorian Box,37.77997527,-122.43568159999998
132875, Victorian Box,37.79355124,-122.4412183
230516, Southern Magnolia,37.75191538,-122.4216584
97377, Silver Maple,37.79605874,-122.42078970000001
86354, Hybrid Strawberry Tree,37.7419552,-122.4821413
141792, Banyan Fig,37.78193223,-122.43049070000001
20901, Monterey Pine,37.75153555,-122.4949864
121714, American Sweet Gum,37.75560834,-122.39305449999999
203757, Blackwood Acacia,37.73995024,-122.4683777
28325, Sycamore: London Plane,37.744541,-122.4206746
175401, Hybrid Strawberry Tree,37.7313815,-122.43307649999998
8075, Victorian Box,37.77811582,-122.42781389999999
248452, Maidenhair Tree,37.76801144,-122.45048190000001
123559, Flowering Plum,37.78611936,-122.463659
209868, New Zealand Xmas Tree,37.76348848,-122.4574408
230634, Southern Magnolia,37.75385129,-122.4304981
21295, New Zealand Xmas Tree,37.74035225,-122.49442479999999
127530, Indian Laurel Fig Tree 'Green Gem',37.78667941,-122.4065489
124682, Blackwood Acacia,37.78927788,-122.4591645
143382, Sweet Bay: Grecian Laurel,37.79839418,-122.42582979999999
11673, Coast Redwood,37.726263700000004,-122.47230970000001
46930, Australian Willow,37.7435242,-122.45936909999999
254848, Saint Mary Magnolia,37.77810029,-122.44500320000002
178574, Sycamore: London Plane,37.71070906,-122.4146456
142551, Brazilian Pepper,37.80464847,-122.41246979999998
177409, Little Gem Magnolia,37.71909482,-122.4346267
109679, Hybrid Strawberry Tree,37.74048705,-122.4105476
103416, Dracena Palm,37.74139954,-122.47236950000001
225414, Maidenhair Tree,37.75664556,-122.4324592
114081, Hybrid Strawberry Tree,37.78311142,-122.45233190000002
182194, Dracena Palm,37.75731184,-122.4933695
194637, Victorian Box,37.76065081,-122.3993828
175952, Dracena Palm,37.72395611,-122.427656
204862, Hybrid Strawberry Tree,37.74845743,-122.4738475
177624, New Zealand Xmas Tree,37.71599186,-122.43447379999999
30629, Evergreen Pear,37.76994277,-122.4155963
196652, Ornamental Pear,37.78659791,-122.39733909999998
182593, Cherry Plum,37.74106388,-122.48315179999999
197087, Evergreen Pear,37.75304968,-122.39283619999999
209133, Silver Dollar Eucalyptus,37.73449135,-122.438771
220997, Lemon Bottlebrush,37.74874955,-122.438882
235976, Cherry Plum,37.76729079,-122.4288088
225929, Australian Willow,37.74222581,-122.41444369999999
173651, Little Gem Magnolia,37.72433276,-122.46835290000001
207520, Purple Hopseed Bush,37.73404626,-122.4464629
134956, Sycamore: London Plane,37.80779386,-122.41395829999999
213191, New Zealand Xmas Tree,37.71880111,-122.45810230000001
100076, Island oak,37.78314522,-122.47627990000001
112094, Brisbane Box,37.72895544,-122.3739087
94826, Sycamore: London Plane,37.79612579,-122.43509579999998
183647, New Zealand Xmas Tree,37.75876531,-122.5029096
10691, New Zealand Xmas Tree,37.77505457,-122.43685520000001
61729, Cherry Plum,37.74915162,-122.42836840000001
11036, Laurel Fig,37.79483992,-122.41821979999999
214195, Brazilian Pepper,37.73075503,-122.46698970000001
230337, Little Gem Magnolia,37.75573247,-122.4344262
221389, Blackwood Acacia,37.76190508,-122.4437367
17626, Chinese Elm,37.71873206,-122.4266054
178220, Monterey Pine,37.71208766,-122.41851299999999
6691, Southern Magnolia,37.74497286,-122.3921056
13759, Sycamore: London Plane,37.785025299999994,-122.40691899999999
233468, Chinese Pistache,37.75930227,-122.4126556
192496, Maidenhair Tree,37.76584562,-122.40353700000001
213787, Ornamental Pear,37.72993889999999,-122.44963090000002
55103, Cherry Plum,37.7990555,-122.4473136
123039, Kwanzan Flowering Cherry,37.77724583,-122.4714529
28620, Kwanzan Flowering Cherry,37.72316174,-122.4419439
226986, Juniper,37.74175937,-122.4308064
134768, Sycamore: London Plane,37.80572826,-122.42215230000001
218108, Photinia: Chinese photinia,37.74734925,-122.46355870000001
195880, Sycamore: London Plane,37.71660851,-122.3905864
14957, Cork Oak,37.74173527,-122.3839222
220589, Fern Pine,37.74555212,-122.43464080000001
18770, New Zealand Xmas Tree,37.76542045,-122.44092830000001
231078, Mayten,37.75960713,-122.4371575
15213, Brisbane Box,37.77773849,-122.4126446
132865, Victorian Box,37.79172434,-122.44465990000002
13019, Olive Tree,37.80350969,-122.4086669
179427, Brazilian Pepper,37.71208042,-122.4198341
210258, New Zealand Xmas Tree,37.76066603,-122.4702987
14900, Eucalyptus,37.74265308,-122.38384350000001
239997, Ornamental Pear,37.75179524,-122.4284939
179351, Holly Oak,37.71066312,-122.4183913
242252, Swamp Myrtle,37.77073114,-122.42973570000001
249829, Cherry Plum,37.80275465,-122.4054249
226845, Juniper,37.75358128,-122.4349081
94590, Brisbane Box,37.71202241,-122.40323889999999
26119, Bronze Loquat,37.73316772,-122.38810990000002
234620, Sycamore: London Plane,37.75179447,-122.42977479999999
18753, New Zealand Xmas Tree,37.76615616,-122.44019499999999
242154, Swamp Myrtle,37.76083361,-122.43941509999999
